MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
556,1,Dota 2 Champions League 2022 Season 8,YNT,radiant,38,WIN,36:54,Bane,Earth Spirit,Wraith King,Timbersaw,Death Prophet
557,1,Dota 2 Champions League 2022 Season 8,No Sorry,radiant,22,LOSE,42:02,Void Spirit,Slardar,Oracle,Hoodwink,Tiny
557,1,Dota 2 Champions League 2022 Season 8,Nemiga Gaming,dire,29,WIN,42:02,Pangolier,Terrorblade,Phoenix,Mars,Bane
558,1,Dota 2 Champions League 2022 Season 8,YNT,radiant,27,LOSE,42:47,Razor,Lifestealer,Skywrath Mage,Sand King,Pugna
558,1,Dota 2 Champions League 2022 Season 8,No Sorry,dire,27,WIN,42:47,Juggernaut,Hoodwink,Mars,Ember Spirit,Keeper of the Light
559,1,Dota 2 Champions League 2022 Season 8,Team Empire,dire,36,WIN,55:38,Batrider,Queen of Pain,Bane,Tiny,Pugna
559,1,Dota 2 Champions League 2022 Season 8,no monkey business,radiant,39,LOSE,55:38,Templar Assassin,Razor,Hoodwink,Undying,Sand King
560,1,Dota 2 Champions League 2022 Season 8,CHILLAX,radiant,31,WIN,42:01,Medusa,Enchantress,Mars,Keeper of the Light,Death Prophet
560,1,Dota 2 Champions League 2022 Season 8,no monkey business,dire,29,LOSE,42:01,Bane,Mirana,Lycan,Tiny,Invoker
561,1,Dota 2 Champions League 2022 Season 8,Team Empire,dire,17,LOSE,36:04,Batrider,Morphling,Bane,Enchantress,Sand King
561,1,Dota 2 Champions League 2022 Season 8,CHILLAX,radiant,35,WIN,36:04,Luna,Dragon Knight,Abaddon,Mirana,Tiny
562,1,Dota 2 Champions League 2022 Season 8,Nemiga Gaming,dire,30,WIN,33:17,Lifestealer,Queen of Pain,Crystal Maiden,Sand King,Shadow Demon
562,1,Dota 2 Champions League 2022 Season 8,YNT,radiant,14,LOSE,33:17,Shadow Shaman,Oracle,Kunkka,Batrider,Death Prophet
563,1,Dota 2 Champions League 2022 Season 8,YNT,radiant,26,LOSE,42:05,Clockwerk,Storm Spirit,Hoodwink,Death Prophet,Tiny
563,1,Dota 2 Champions League 2022 Season 8,Cybercats,dire,41,WIN,42:05,Chaos Knight,Undying,Lina,Slardar,Sand King
564,1,Dota 2 Champions League 2022 Season 8,Nemiga Gaming,radiant,9,LOSE,37:24,Lycan,Dark Willow,Puck,Omniknight,Tiny
564,1,Dota 2 Champions League 2022 Season 8,Team Empire,dire,24,WIN,37:24,Kunkka,Templar Assassin,Phoenix,Hoodwink,Mars
565,1,Dota 2 Champions League 2022 Season 8,No Sorry,dire,37,WIN,43:10,Juggernaut,Hoodwink,Doom,Ember Spirit,Keeper of the Light
565,1,Dota 2 Champions League 2022 Season 8,YNT,radiant,18,LOSE,43:10,Sand King,Skywrath Mage,Necrophos,Phantom Assassin,Pugna
566,1,Dota 2 Champions League 2022 Season 8,Nemiga Gaming,radiant,44,WIN,63:32,Venomancer,Terrorblade,Shadow Shaman,Mars,Bane
566,1,Dota 2 Champions League 2022 Season 8,No Sorry,dire,45,LOSE,63:32,Ursa,Grimstroke,Slardar,Undying,Tiny
567,1,Dota 2 Champions League 2022 Season 9,Gambit Esports,dire,46,WIN,42:50,Bloodseeker,Batrider,Bane,Mirana,Sand King
567,1,Dota 2 Champions League 2022 Season 9,YNT,radiant,14,LOSE,42:50,Spirit Breaker,Grimstroke,Jakiro,Timbersaw,Tiny
567,2,Dota 2 Champions League 2022 Season 9,Gambit Esports,dire,38,WIN,43:01,Sniper,Viper,Skywrath Mage,Bane,Pangolier
567,2,Dota 2 Champions League 2022 Season 9,YNT,radiant,23,LOSE,43:01,Enchantress,Dragon Knight,Pugna,Techies,Tiny
568,1,Dota 2 Champions League 2022 Season 9,Gambit Esports,dire,40,WIN,34:21,Lina,Razor,Mirana,Bane,Mars
568,1,Dota 2 Champions League 2022 Season 9,No Sorry,radiant,9,LOSE,34:21,Storm Spirit,Hoodwink,Legion Commander,Tiny,Death Prophet
568,2,Dota 2 Champions League 2022 Season 9,Gambit Esports,radiant,29,WIN,26:28,Storm Spirit,Medusa,Disruptor,Clockwerk,Death Prophet
568,2,Dota 2 Champions League 2022 Season 9,No Sorry,dire,15,LOSE,26:28,Batrider,Slardar,Skywrath Mage,Morphling,Bane
569,1,Dota 2 Champions League 2022 Season 9,Gambit Esports,dire,36,WIN,23:57,Bloodseeker,Chaos Knight,Undying,Mirana,Sand King
569,1,Dota 2 Champions League 2022 Season 9,Lilgun,radiant,13,LOSE,23:57,Lina,Mars,Grimstroke,Lycan,Death Prophet
569,2,Dota 2 Champions League 2022 Season 9,Gambit Esports,dire,42,WIN,47:08,Dark Willow,Terrorblade,Mars,Storm Spirit,Io
569,2,Dota 2 Champions League 2022 Season 9,Lilgun,radiant,30,LOSE,47:08,Earthshaker,Shadow Shaman,Templar Assassin,Broodmother,Death Prophet
570,1,Dota 2 Champions League 2022 Season 9,Gambit Esports,radiant,36,WIN,45:05,Pangolier,Clockwerk,Templar Assassin,Storm Spirit,Keeper of the Light
570,1,Dota 2 Champions League 2022 Season 9,Team Empire,dire,25,LOSE,45:05,Bloodseeker,Doom,Bane,Grimstroke,Ember Spirit
570,2,Dota 2 Champions League 2022 Season 9,Gambit Esports,dire,18,WIN,23:37,Huskar,Tiny,Pangolier,Mirana,Mars
570,2,Dota 2 Champions League 2022 Season 9,Team Empire,radiant,2,LOSE,23:37,Terrorblade,Rubick,Ember Spirit,Abaddon,Sand King
571,1,Dota 2 Champions League 2022 Season 9,Gambit Esports,dire,33,WIN,33:50,Storm Spirit,Drow Ranger,Dragon Knight,Mirana,Bane
571,1,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,radiant,13,LOSE,33:50,Leshrac,Skywrath Mage,Terrorblade,Abaddon,Sand King
571,2,Dota 2 Champions League 2022 Season 9,Gambit Esports,radiant,39,WIN,49:51,Lion,Snapfire,Ursa,Beastmaster,Keeper of the Light
571,2,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,dire,21,LOSE,49:51,Kunkka,Puck,Phoenix,Bane,Faceless Void
572,1,Dota 2 Champions League 2022 Season 9,Gambit Esports,radiant,19,WIN,31:53,Pugna,Chaos Knight,Mirana,Bane,Mars
572,1,Dota 2 Champions League 2022 Season 9,Nova,dire,7,LOSE,31:53,Puck,Skywrath Mage,Axe,Wraith King,Death Prophet
572,2,Dota 2 Champions League 2022 Season 9,Gambit Esports,dire,25,WIN,28:44,Terrorblade,Batrider,Mirana,Bane,Mars
572,2,Dota 2 Champions League 2022 Season 9,Nova,radiant,14,LOSE,28:44,Lina,Tiny,Enchantress,Dragon Knight,Death Prophet
573,1,Dota 2 Champions League 2022 Season 9,YNT,radiant,14,LOSE,38:54,Hoodwink,Skywrath Mage,Dragon Knight,Pugna,Tiny
573,1,Dota 2 Champions League 2022 Season 9,No Sorry,dire,24,WIN,38:54,Kunkka,Templar Assassin,Bane,Pangolier,Death Prophet
573,2,Dota 2 Champions League 2022 Season 9,YNT,dire,40,LOSE,42:27,Mars,Lifestealer,Bane,Techies,Pangolier
573,2,Dota 2 Champions League 2022 Season 9,No Sorry,radiant,33,WIN,42:27,Disruptor,Tiny,Hoodwink,Death Prophet,Sand King
574,1,Dota 2 Champions League 2022 Season 9,YNT,dire,15,LOSE,31:06,Underlord,Timbersaw,Techies,Tiny,Death Prophet
574,1,Dota 2 Champions League 2022 Season 9,Lilgun,radiant,36,WIN,31:06,Outworld Devourer,Rubick,Sand King,Grimstroke,Lycan
574,2,Dota 2 Champions League 2022 Season 9,YNT,radiant,15,LOSE,27:24,Pangolier,Chaos Knight,Skywrath Mage,Mars,Death Prophet
574,2,Dota 2 Champions League 2022 Season 9,Lilgun,dire,27,WIN,27:24,Void Spirit,Hoodwink,Dragon Knight,Grimstroke,Lycan
575,1,Dota 2 Champions League 2022 Season 9,YNT,radiant,12,LOSE,25:49,Chaos Knight,Mirana,Dragon Knight,Huskar,Pugna
575,1,Dota 2 Champions League 2022 Season 9,Team Empire,dire,19,WIN,25:49,Medusa,Necrophos,Clockwerk,Sand King,Enchantress
575,2,Dota 2 Champions League 2022 Season 9,YNT,dire,16,LOSE,35:32,Puck,Phantom Assassin,Undying,Techies,Pangolier
575,2,Dota 2 Champions League 2022 Season 9,Team Empire,radiant,35,WIN,35:32,Morphling,Grimstroke,Ember Spirit,Mars,Death Prophet
576,1,Dota 2 Champions League 2022 Season 9,YNT,dire,23,LOSE,44:40,Wraith King,Timbersaw,Undying,Skywrath Mage,Mars
576,1,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,radiant,36,WIN,44:40,Storm Spirit,Hoodwink,Tiny,Pangolier,Death Prophet
576,2,Dota 2 Champions League 2022 Season 9,YNT,radiant,31,WIN,29:37,Bane,Chaos Knight,Beastmaster,Pangolier,Pugna
576,2,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,dire,17,LOSE,29:37,Sand King,Tiny,Grimstroke,Nyx Assassin,Storm Spirit
576,3,Dota 2 Champions League 2022 Season 9,YNT,dire,25,LOSE,67:40,Dragon Knight,Medusa,Jakiro,Chaos Knight,Io
576,3,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,radiant,33,WIN,67:40,Outworld Devourer,Anti-Mage,Hoodwink,Bane,Tiny
577,1,Dota 2 Champions League 2022 Season 9,YNT,radiant,25,LOSE,51:30,Batrider,Anti-Mage,Grimstroke,Sand King,Ancient Apparition
577,1,Dota 2 Champions League 2022 Season 9,Nova,dire,38,WIN,51:30,Ember Spirit,Medusa,Jakiro,Mars,Pugna
577,2,Dota 2 Champions League 2022 Season 9,YNT,dire,18,WIN,30:55,Lina,Bane,Chaos Knight,Tiny,Io
577,2,Dota 2 Champions League 2022 Season 9,Nova,radiant,13,LOSE,30:55,Leshrac,Lifestealer,Snapfire,Mars,Pugna
577,3,Dota 2 Champions League 2022 Season 9,YNT,radiant,9,WIN,21:07,Undying,Beastmaster,Techies,Sand King,Tiny
577,3,Dota 2 Champions League 2022 Season 9,Nova,dire,5,LOSE,21:07,Jakiro,Bloodseeker,Skywrath Mage,Mars,Death Prophet
578,1,Dota 2 Champions League 2022 Season 9,No Sorry,dire,46,WIN,40:10,Slardar,Lifestealer,Hoodwink,Ember Spirit,Keeper of the Light
578,1,Dota 2 Champions League 2022 Season 9,Lilgun,radiant,18,LOSE,40:10,Bane,Snapfire,Mars,Tiny,Death Prophet
578,2,Dota 2 Champions League 2022 Season 9,No Sorry,dire,41,WIN,52:36,Tidehunter,Templar Assassin,Bane,Storm Spirit,Io
578,2,Dota 2 Champions League 2022 Season 9,Lilgun,radiant,29,LOSE,52:36,Wraith King,Queen of Pain,Lich,Dragon Knight,Keeper of the Light
579,1,Dota 2 Champions League 2022 Season 9,No Sorry,radiant,50,WIN,56:05,Axe,Bane,Tiny,Skywrath Mage,Ember Spirit
579,1,Dota 2 Champions League 2022 Season 9,Team Empire,dire,32,LOSE,56:05,Monkey King,Necrophos,Clockwerk,Storm Spirit,Keeper of the Light
579,2,Dota 2 Champions League 2022 Season 9,No Sorry,dire,33,LOSE,41:50,Troll Warlord,Mars,Disruptor,Skywrath Mage,Ember Spirit
579,2,Dota 2 Champions League 2022 Season 9,Team Empire,radiant,35,WIN,41:50,Shadow Demon,Wraith King,Sand King,Bane,Monkey King
579,3,Dota 2 Champions League 2022 Season 9,No Sorry,dire,34,WIN,34:04,Slardar,Abaddon,Tiny,Skywrath Mage,Ember Spirit
579,3,Dota 2 Champions League 2022 Season 9,Team Empire,radiant,13,LOSE,34:04,Morphling,Necrophos,Bane,Grimstroke,Sand King
580,1,Dota 2 Champions League 2022 Season 9,No Sorry,radiant,33,WIN,47:36,Axe,Tiny,Ancient Apparition,Mirana,Sand King
580,1,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,dire,28,LOSE,47:36,Kunkka,Terrorblade,Oracle,Mars,Hoodwink
580,2,Dota 2 Champions League 2022 Season 9,No Sorry,dire,45,WIN,53:11,Axe,Templar Assassin,Disruptor,Mirana,Sand King
580,2,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,radiant,37,LOSE,53:11,Terrorblade,Nyx Assassin,Tiny,Storm Spirit,Keeper of the Light
581,1,Dota 2 Champions League 2022 Season 9,No Sorry,dire,12,LOSE,41:42,Ursa,Templar Assassin,Jakiro,Skywrath Mage,Mars
581,1,Dota 2 Champions League 2022 Season 9,Nova,radiant,30,WIN,41:42,Rubick,Puck,Abaddon,Medusa,Death Prophet
581,2,Dota 2 Champions League 2022 Season 9,No Sorry,radiant,23,LOSE,44:16,Underlord,Anti-Mage,Hoodwink,Ember Spirit,Keeper of the Light
581,2,Dota 2 Champions League 2022 Season 9,Nova,dire,44,WIN,44:16,Chaos Knight,Wraith King,Abaddon,Storm Spirit,Io
582,1,Dota 2 Champions League 2022 Season 9,Lilgun,radiant,31,WIN,23:09,Lycan,Phoenix,Dragon Knight,Tiny,Keeper of the Light
582,1,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,dire,11,LOSE,23:09,Windranger,Lifestealer,Disruptor,Io,Sand King
582,2,Dota 2 Champions League 2022 Season 9,Lilgun,radiant,27,WIN,31:50,Wraith King,Void Spirit,Grimstroke,Dragon Knight,Keeper of the Light
582,2,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,dire,14,LOSE,31:50,Underlord,Lina,Hoodwink,Pugna,Tiny
583,1,Dota 2 Champions League 2022 Season 9,Lilgun,radiant,26,WIN,31:18,Rubick,Anti-Mage,Bane,Mars,Keeper of the Light
583,1,Dota 2 Champions League 2022 Season 9,Nova,dire,12,LOSE,31:18,Invoker,Wraith King,Snapfire,Sand King,Pugna
583,2,Dota 2 Champions League 2022 Season 9,Lilgun,dire,12,LOSE,41:07,Ursa,Pangolier,Shadow Shaman,Templar Assassin,Death Prophet
583,2,Dota 2 Champions League 2022 Season 9,Nova,radiant,32,WIN,41:07,Ember Spirit,Medusa,Snapfire,Mars,Keeper of the Light
583,3,Dota 2 Champions League 2022 Season 9,Lilgun,radiant,33,WIN,38:10,Gyrocopter,Void Spirit,Rubick,Mars,Death Prophet
583,3,Dota 2 Champions League 2022 Season 9,Nova,dire,17,LOSE,38:10,Phantom Lancer,Puck,Snapfire,Dragon Knight,Keeper of the Light
584,1,Dota 2 Champions League 2022 Season 9,Team Empire,dire,29,WIN,36:05,Ember Spirit,Timbersaw,Grimstroke,Morphling,Clockwerk
584,1,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,radiant,19,LOSE,36:05,Keeper of the Light,Ursa,Lich,Tiny,Chaos Knight
584,2,Dota 2 Champions League 2022 Season 9,Team Empire,radiant,40,WIN,47:53,Naga Siren,Night Stalker,Clockwerk,Pangolier,Death Prophet
584,2,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,dire,19,LOSE,47:53,Tusk,Terrorblade,Bane,Shadow Demon,Mars
585,1,Dota 2 Champions League 2022 Season 9,Team Empire,radiant,26,WIN,52:52,Timbersaw,Hoodwink,Templar Assassin,Shadow Demon,Sand King
585,1,Dota 2 Champions League 2022 Season 9,Nova,dire,26,LOSE,52:52,Void Spirit,Phantom Lancer,Snapfire,Mars,Pugna
585,2,Dota 2 Champions League 2022 Season 9,Team Empire,dire,27,WIN,34:20,Faceless Void,Necrophos,Clockwerk,Mars,Shadow Demon
585,2,Dota 2 Champions League 2022 Season 9,Nova,radiant,15,LOSE,34:20,Weaver,Ember Spirit,Hoodwink,Dragon Knight,Pugna
586,1,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,radiant,17,LOSE,35:44,Troll Warlord,Oracle,Chaos Knight,Pangolier,Death Prophet
586,1,Dota 2 Champions League 2022 Season 9,Nova,dire,35,WIN,35:44,Ember Spirit,Phantom Lancer,Skywrath Mage,Dragon Knight,Pugna
586,2,Dota 2 Champions League 2022 Season 9,Nemiga Gaming,radiant,9,LOSE,28:49,Viper,Medusa,Mirana,Timbersaw,Death Prophet
586,2,Dota 2 Champions League 2022 Season 9,Nova,dire,25,WIN,28:49,Weaver,Leshrac,Enchantress,Hoodwink,Dragon Knight
587,1,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,dire,30,WIN,34:43,Silencer,Monkey King,Invoker,Mirana,Dragon Knight
587,1,Dota 2 Champions League 2022 Season 9,no monkey business,radiant,13,LOSE,34:43,Luna,Skywrath Mage,Mars,Kunkka,Bane
587,2,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,radiant,42,WIN,53:44,Lina,Kunkka,Mirana,Pugna,Sand King
587,2,Dota 2 Champions League 2022 Season 9,no monkey business,dire,46,LOSE,53:44,Puck,Tiny,Undying,Skywrath Mage,Mars
588,1,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,radiant,31,WIN,28:40,Ember Spirit,Dragon Knight,Disruptor,Razor,Io
588,1,Dota 2 Champions League 2022 Season 9,Cybercats,dire,8,LOSE,28:40,Venomancer,Void Spirit,Hoodwink,Chaos Knight,Death Prophet
588,2,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,dire,36,WIN,22:36,Tusk,Templar Assassin,Enchantress,Pangolier,Death Prophet
588,2,Dota 2 Champions League 2022 Season 9,Cybercats,radiant,8,LOSE,22:36,Doom,Faceless Void,Grimstroke,Invoker,Tiny
589,1,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,radiant,38,WIN,32:04,Monkey King,Ember Spirit,Hoodwink,Enchantress,Dragon Knight
589,1,Dota 2 Champions League 2022 Season 9,Hydra,dire,11,LOSE,32:04,Vengeful Spirit,Chen,Invoker,Chaos Knight,Keeper of the Light
589,2,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,radiant,38,WIN,34:19,Templar Assassin,Death Prophet,Hoodwink,Pangolier,Enchantress
589,2,Dota 2 Champions League 2022 Season 9,Hydra,dire,23,LOSE,34:19,Puck,Earth Spirit,Jakiro,Tiny,Keeper of the Light
590,1,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,dire,17,LOSE,30:31,Queen of Pain,Anti-Mage,Mirana,Pugna,Sand King
590,1,Dota 2 Champions League 2022 Season 9,CHILLAX,radiant,17,WIN,30:31,Lion,Medusa,Shadow Demon,Mars,Death Prophet
590,2,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,radiant,9,LOSE,23:08,Monkey King,Lich,Axe,Ember Spirit,Keeper of the Light
590,2,Dota 2 Champions League 2022 Season 9,CHILLAX,dire,10,WIN,23:08,Venomancer,Medusa,Pugna,Death Prophet,Bane
591,1,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,dire,35,LOSE,47:37,Medusa,Puck,Lich,Skywrath Mage,Pangolier
591,1,Dota 2 Champions League 2022 Season 9,Rune Eaters,radiant,47,WIN,47:37,Night Stalker,Storm Spirit,Grimstroke,Tiny,Enchantress
591,2,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,radiant,27,WIN,29:06,Tiny,Rubick,Invoker,Pangolier,Keeper of the Light
591,2,Dota 2 Champions League 2022 Season 9,Rune Eaters,dire,13,LOSE,29:06,Razor,Faceless Void,Jakiro,Sand King,Pugna
591,3,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,dire,30,LOSE,38:58,Undying,Bloodseeker,Invoker,Skywrath Mage,Dragon Knight
591,3,Dota 2 Champions League 2022 Season 9,Rune Eaters,radiant,38,WIN,38:58,Mars,Grimstroke,Chaos Knight,Sand King,Enchantress
592,1,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,radiant,21,LOSE,38:06,Terrorblade,Storm Spirit,Mirana,Bane,Sand King
592,1,Dota 2 Champions League 2022 Season 9,Ka4kanarskie cyxariki,dire,39,WIN,38:06,Chaos Knight,Treant Protector,Centaur Warrunner,Ember Spirit,Keeper of the Light
592,2,Dota 2 Champions League 2022 Season 9,AS Monaco Gambit,radiant,10,LOSE,23:03,Oracle,Kunkka,Hoodwink,Death Prophet,Dragon Knight
592,2,Dota 2 Champions League 2022 Season 9,Ka4kanarskie cyxariki,dire,21,WIN,23:03,Wraith King,Dark Willow,Axe,Lina,Bane
593,1,Dota 2 Champions League 2022 Season 9,no monkey business,radiant,41,WIN,31:55,Ember Spirit,Bloodseeker,Techies,Dragon Knight,Death Prophet
593,1,Dota 2 Champions League 2022 Season 9,Cybercats,dire,14,LOSE,31:55,Vengeful Spirit,Pangolier,Bane,Chaos Knight,Keeper of the Light
593,2,Dota 2 Champions League 2022 Season 9,no monkey business,dire,29,WIN,23:08,Rubick,Pangolier,Undying,Monkey King,Death Prophet
593,2,Dota 2 Champions League 2022 Season 9,Cybercats,radiant,11,LOSE,23:08,Storm Spirit,Centaur Warrunner,Weaver,Grimstroke,Dragon Knight
594,1,Dota 2 Champions League 2022 Season 9,no monkey business,dire,12,LOSE,32:19,Drow Ranger,Beastmaster,Ogre Magi,Storm Spirit,Keeper of the Light
594,1,Dota 2 Champions League 2022 Season 9,Hydra,radiant,34,WIN,32:19,Huskar,Pugna,Dark Willow,Lina,Pangolier
594,2,Dota 2 Champions League 2022 Season 9,no monkey business,dire,20,LOSE,26:50,Weaver,Legion Commander,Skywrath Mage,Undying,Invoker
594,2,Dota 2 Champions League 2022 Season 9,Hydra,radiant,36,WIN,26:50,Templar Assassin,Monkey King,Jakiro,Puck,Pugna
595,1,Dota 2 Champions League 2022 Season 9,no monkey business,radiant,12,LOSE,21:25,Invoker,Skywrath Mage,Kunkka,Pangolier,Death Prophet
595,1,Dota 2 Champions League 2022 Season 9,CHILLAX,dire,20,WIN,21:25,Centaur Warrunner,Medusa,Mirana,Ancient Apparition,Sand King
595,2,Dota 2 Champions League 2022 Season 9,no monkey business,dire,11,LOSE,37:04,Venomancer,Hoodwink,Phantom Assassin,Pangolier,Pugna
595,2,Dota 2 Champions League 2022 Season 9,CHILLAX,radiant,44,WIN,37:04,Weaver,Tiny,Io,Shadow Demon,Mars
596,1,Dota 2 Champions League 2022 Season 9,no monkey business,dire,26,LOSE,37:35,Queen of Pain,Razor,Techies,Enchantress,Dragon Knight
596,1,Dota 2 Champions League 2022 Season 9,Rune Eaters,radiant,32,WIN,37:35,Chaos Knight,Clockwerk,Medusa,Storm Spirit,Keeper of the Light
596,2,Dota 2 Champions League 2022 Season 9,no monkey business,radiant,27,WIN,23:50,Razor,Hoodwink,Templar Assassin,Pangolier,Pugna
596,2,Dota 2 Champions League 2022 Season 9,Rune Eaters,dire,9,LOSE,23:50,Queen of Pain,Monkey King,Grimstroke,Mirana,Dragon Knight
596,3,Dota 2 Champions League 2022 Season 9,no monkey business,dire,29,WIN,34:03,Puck,Kunkka,Lina,Dragon Knight,Pugna
596,3,Dota 2 Champions League 2022 Season 9,Rune Eaters,radiant,17,LOSE,34:03,Phantom Assassin,Mars,Bane,Storm Spirit,Keeper of the Light
597,1,Dota 2 Champions League 2022 Season 9,no monkey business,radiant,15,LOSE,36:53,Tiny,Disruptor,Lina,Io,Mars
597,1,Dota 2 Champions League 2022 Season 9,Ka4kanarskie cyxariki,dire,47,WIN,36:53,Chaos Knight,Centaur Warrunner,Dark Willow,Storm Spirit,Bane
597,2,Dota 2 Champions League 2022 Season 9,no monkey business,dire,34,LOSE,51:23,Luna,Ember Spirit,Enchantress,Skywrath Mage,Mars
597,2,Dota 2 Champions League 2022 Season 9,Ka4kanarskie cyxariki,radiant,47,WIN,51:23,Lifestealer,Techies,Axe,Storm Spirit,Bane
599,1,Dota 2 Champions League 2022 Season 9,Cybercats,dire,29,WIN,29:35,Slardar,Snapfire,Undying,Chaos Knight,Keeper of the Light
599,1,Dota 2 Champions League 2022 Season 9,Rune Eaters,radiant,10,LOSE,29:35,Terrorblade,Puck,Death Prophet,Mars,Io
599,2,Dota 2 Champions League 2022 Season 9,Cybercats,radiant,19,LOSE,34:36,Puck,Broodmother,Jakiro,Tiny,Shadow Demon
599,2,Dota 2 Champions League 2022 Season 9,Rune Eaters,dire,26,WIN,34:36,Morphling,Shadow Shaman,Storm Spirit,Timbersaw,Enchantress
599,3,Dota 2 Champions League 2022 Season 9,Cybercats,dire,22,LOSE,34:39,Brewmaster,Timbersaw,Bane,Chaos Knight,Death Prophet
599,3,Dota 2 Champions League 2022 Season 9,Rune Eaters,radiant,30,WIN,34:39,Necrophos,Medusa,Undying,Mirana,Dragon Knight
600,1,Dota 2 Champions League 2022 Season 9,Cybercats,radiant,29,LOSE,46:51,Pangolier,Queen of Pain,Grimstroke,Chaos Knight,Bane
600,1,Dota 2 Champions League 2022 Season 9,Ka4kanarskie cyxariki,dire,38,WIN,46:51,Kunkka,Dark Willow,Treant Protector,Storm Spirit,Sand King
600,2,Dota 2 Champions League 2022 Season 9,Cybercats,dire,26,LOSE,37:45,Clockwerk,Luna,Ogre Magi,Invoker,Death Prophet
600,2,Dota 2 Champions League 2022 Season 9,Ka4kanarskie cyxariki,radiant,37,WIN,37:45,Centaur Warrunner,Puck,Riki,Pugna,Tiny
601,1,Dota 2 Champions League 2022 Season 9,Hydra,radiant,37,WIN,35:04,Vengeful Spirit,Hoodwink,Tidehunter,Invoker,Pugna
601,1,Dota 2 Champions League 2022 Season 9,CHILLAX,dire,17,LOSE,35:04,Viper,Monkey King,Pangolier,Bane,Death Prophet
601,2,Dota 2 Champions League 2022 Season 9,Hydra,dire,31,WIN,23:14,Chaos Knight,Mirana,Dragon Knight,Invoker,Pugna
601,2,Dota 2 Champions League 2022 Season 9,CHILLAX,radiant,7,LOSE,23:14,Death Prophet,Legion Commander,Shadow Demon,Tiny,Io
602,1,Dota 2 Champions League 2022 Season 9,Hydra,radiant,33,WIN,31:47,Templar Assassin,Pangolier,Enchantress,Hoodwink,Sand King
602,1,Dota 2 Champions League 2022 Season 9,Rune Eaters,dire,14,LOSE,31:47,Tiny,Skywrath Mage,Ancient Apparition,Dragon Knight,Death Prophet
602,2,Dota 2 Champions League 2022 Season 9,Hydra,radiant,34,WIN,28:57,Chaos Knight,Skywrath Mage,Mars,Enchantress,Pangolier
602,2,Dota 2 Champions League 2022 Season 9,Rune Eaters,dire,21,LOSE,28:57,Queen of Pain,Phantom Assassin,Grimstroke,Hoodwink,Dragon Knight
603,1,Dota 2 Champions League 2022 Season 9,Hydra,dire,5,LOSE,26:06,Luna,Shadow Fiend,Undying,Pangolier,Bane
603,1,Dota 2 Champions League 2022 Season 9,Ka4kanarskie cyxariki,radiant,24,WIN,26:06,Terrorblade,Techies,Treant Protector,Death Prophet,Sand King
603,2,Dota 2 Champions League 2022 Season 9,Hydra,radiant,39,WIN,45:04,Chaos Knight,Skywrath Mage,Enchantress,Lina,Sand King
603,2,Dota 2 Champions League 2022 Season 9,Ka4kanarskie cyxariki,dire,24,LOSE,45:04,Timbersaw,Kunkka,Riki,Bane,Death Prophet
603,3,Dota 2 Champions League 2022 Season 9,Hydra,dire,47,WIN,55:34,Medusa,Clockwerk,Jakiro,Lina,Pugna
603,3,Dota 2 Champions League 2022 Season 9,Ka4kanarskie cyxariki,radiant,39,LOSE,55:34,Morphling,Techies,Treant Protector,Death Prophet,Sand King
604,1,Dota 2 Champions League 2022 Season 9,CHILLAX,dire,35,WIN,37:39,Kunkka,Medusa,Mirana,Ancient Apparition,Mars
604,1,Dota 2 Champions League 2022 Season 9,Rune Eaters,radiant,24,LOSE,37:39,Invoker,Templar Assassin,Skywrath Mage,Sand King,Pugna
604,2,Dota 2 Champions League 2022 Season 9,CHILLAX,radiant,17,LOSE,34:49,Lina,Dragon Knight,Abaddon,Huskar,Keeper of the Light
604,2,Dota 2 Champions League 2022 Season 9,Rune Eaters,dire,30,WIN,34:49,Phantom Assassin,Necrophos,Pangolier,Bane,Sand King
