,MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
177,41,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,radiant,6.0,LOSE,23:37,Ember Spirit,Juggernaut,Disruptor,Magnus,Sand King
178,41,3,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,dire,33.0,WIN,23:14,Wraith King,Storm Spirit,Spirit Breaker,Dark Seer,Oracle
179,41,3,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,radiant,6.0,LOSE,23:14,Centaur Warrunner,Shadow Shaman,Shadow Demon,Sven,Templar Assassin
180,42,1,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,radiant,15.0,LOSE,36:37,Kunkka,Spectre,Spirit Breaker,Leshrac,Warlock
181,42,1,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,30.0,WIN,36:37,Timbersaw,Lone Druid,Clockwerk,Grimstroke,Sven
182,42,2,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,dire,29.0,WIN,32:07,Terrorblade,Omniknight,Shadow Shaman,Leshrac,Warlock
183,42,2,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,radiant,10.0,LOSE,32:07,Alchemist,Monkey King,Pangolier,Batrider,Oracle
184,42,3,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,dire,12.0,LOSE,41:51,Medusa,Tidehunter,Wraith King,Tiny,Ancient Apparition
185,42,3,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,radiant,36.0,WIN,41:51,Death Prophet,Juggernaut,Earthshaker,Batrider,Oracle
186,43,1,StarLadder ImbaTV Dota 2 Minor Season 2,Winstrike,radiant,42.0,WIN,42:10,Outworld Devourer,Spirit Breaker,Wraith King,Sand King,Ancient Apparition
187,43,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,33.0,LOSE,42:10,Grimstroke,Chaos Knight,Dark Seer,Leshrac,Warlock
188,43,2,StarLadder ImbaTV Dota 2 Minor Season 2,Winstrike,radiant,16.0,LOSE,25:37,Juggernaut,Templar Assassin,Chen,Spirit Breaker,Dark Seer
189,43,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,25.0,WIN,25:37,Leshrac,Ember Spirit,Wraith King,Grimstroke,Warlock
190,43,3,StarLadder ImbaTV Dota 2 Minor Season 2,Winstrike,radiant,29.0,LOSE,49:43,Morphling,Rubick,Sven,Spirit Breaker,Dark Seer
191,43,3,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,44.0,WIN,49:43,Ember Spirit,Brewmaster,Shadow Shaman,Warlock,Wraith King
192,44,1,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,radiant,39.0,WIN,53:54,Lina,Templar Assassin,Jakiro,Naga Siren,Tiny
193,44,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,31.0,LOSE,53:54,Kunkka,Rubick,Sand King,Warlock,Wraith King
194,44,2,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,dire,21.0,LOSE,32:16,Tidehunter,Storm Spirit,Rubick,Sven,Warlock
195,44,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,radiant,26.0,WIN,32:16,Wraith King,Monkey King,Magnus,Tiny,Oracle
196,44,3,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,radiant,18.0,LOSE,28:10,Outworld Devourer,Crystal Maiden,Wraith King,Earth Spirit,Dark Seer
197,44,3,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,13.0,WIN,28:10,Tiny,Lifestealer,Monkey King,Magnus,Oracle
198,45,1,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,45.0,WIN,45:00,Mars,Storm Spirit,Earth Spirit,Grimstroke,Sven
199,45,1,StarLadder ImbaTV Dota 2 Minor Season 2,Winstrike,radiant,33.0,LOSE,45:00,Ancient Apparition,Wraith King,Rubick,Templar Assassin,Sand King
200,45,2,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,35.0,LOSE,49:36,Axe,Kunkka,Dark Willow,Morphling,Abaddon
201,45,2,StarLadder ImbaTV Dota 2 Minor Season 2,Winstrike,radiant,45.0,WIN,49:36,Spectre,Earthshaker,Crystal Maiden,Templar Assassin,Sand King
202,45,3,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,radiant,37.0,WIN,67:16,Tusk,Lone Druid,Ancient Apparition,Batrider,Sven
203,45,3,StarLadder ImbaTV Dota 2 Minor Season 2,Winstrike,dire,55.0,LOSE,67:16,Ember Spirit,Earthshaker,Spectre,Warlock,Sand King
204,46,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,dire,42.0,WIN,36:31,Batrider,Lion,Naga Siren,Abaddon,Leshrac
205,46,1,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,17.0,LOSE,36:31,Troll Warlord,Ember Spirit,Brewmaster,Shadow Shaman,Treant Protector
206,46,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,16.0,LOSE,33:35,Shadow Fiend,Death Prophet,Sand King,Night Stalker,Warlock
207,46,2,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,dire,30.0,WIN,33:35,Templar Assassin,Enchantress,Wraith King,Shadow Shaman,Pangolier
208,46,3,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,30.0,LOSE,58:24,Outworld Devourer,Wraith King,Ancient Apparition,Nature's Prophet,Sand King
209,46,3,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,dire,48.0,WIN,58:24,Batrider,Lycan,Bristleback,Rubick,Abaddon
210,47,1,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,26.0,WIN,28:21,Lifestealer,Leshrac,Lion,Sand King,Enigma
211,47,1,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,14.0,LOSE,28:21,Clinkz,Mars,Riki,Grimstroke,Naga Siren
212,47,2,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,31.0,WIN,57:21,Puck,Medusa,Rubick,Bristleback,Abaddon
213,47,2,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,29.0,LOSE,57:21,Phantom Assassin,Ancient Apparition,Outworld Devourer,Sven,Grimstroke
214,48,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,dire,22.0,WIN,30:40,Broodmother,Lina,Grimstroke,Sven,Sand King
215,48,1,StarLadder ImbaTV Dota 2 Minor Season 2,compLexity Gaming,radiant,14.0,LOSE,30:40,Doom,Puck,Rubick,Wraith King,Warlock
216,48,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,dire,33.0,WIN,37:14,Arc Warden,Nature's Prophet,Tiny,Ember Spirit,Warlock
217,48,2,StarLadder ImbaTV Dota 2 Minor Season 2,compLexity Gaming,radiant,15.0,LOSE,37:14,Axe,Troll Warlord,Oracle,Lina,Sand King
218,49,1,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,7.0,LOSE,24:44,Huskar,Necrophos,Mars,Sven,Chen
219,49,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,26.0,WIN,24:44,Lone Druid,Templar Assassin,Winter Wyvern,Leshrac,Nyx Assassin
220,49,2,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,13.0,LOSE,25:10,Naga Siren,Juggernaut,Lion,Sand King,Grimstroke
221,49,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,33.0,WIN,25:10,Dazzle,Lycan,Batrider,Leshrac,Nyx Assassin
222,50,1,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,16.0,LOSE,33:04,Storm Spirit,Morphling,Io,Doom,Grimstroke
223,50,1,StarLadder ImbaTV Dota 2 Minor Season 2,compLexity Gaming,radiant,33.0,WIN,33:04,Templar Assassin,Dark Seer,Spirit Breaker,Wraith King,Chen
224,50,2,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,36.0,WIN,31:09,Templar Assassin,Ember Spirit,Enchantress,Pangolier,Warlock
225,50,2,StarLadder ImbaTV Dota 2 Minor Season 2,compLexity Gaming,radiant,14.0,LOSE,31:09,Oracle,Ursa,Leshrac,Dark Seer,Sand King
226,50,3,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,35.0,WIN,49:19,Phantom Assassin,Rubick,Ember Spirit,Grimstroke,Mars
227,50,3,StarLadder ImbaTV Dota 2 Minor Season 2,compLexity Gaming,radiant,33.0,LOSE,49:19,Lifestealer,Templar Assassin,Lion,Enigma,Sand King
228,51,1,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,21.0,LOSE,45:26,Anti-Mage,Grimstroke,Templar Assassin,Batrider,Earthshaker
229,51,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,38.0,WIN,45:26,Storm Spirit,Dark Seer,Tiny,Lifestealer,Warlock
230,51,2,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,43.0,WIN,54:24,Queen of Pain,Omniknight,Grimstroke,Troll Warlord,Sand King
231,51,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,25.0,LOSE,54:24,Broodmother,Spectre,Batrider,Tiny,Nature's Prophet
232,51,3,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,33.0,WIN,32:01,Dragon Knight,Dark Willow,Mars,Troll Warlord,Oracle
233,51,3,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,13.0,LOSE,32:01,Razor,Winter Wyvern,Morphling,Earthshaker,Nature's Prophet
234,52,1,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,24.0,WIN,34:39,Naga Siren,Lina,Chen,Nyx Assassin,Dark Seer
235,52,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,11.0,LOSE,34:39,Axe,Chaos Knight,Shadow Fiend,Grimstroke,Warlock
236,52,2,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,27.0,WIN,36:52,Sven,Lone Druid,Pugna,Spirit Breaker,Warlock
237,52,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,18.0,LOSE,36:52,Templar Assassin,Bane,Monkey King,Magnus,Tiny
238,53,1,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,12.0,LOSE,37:52,Dragon Knight,Morphling,Io,Ancient Apparition,Sand King
239,53,1,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,43.0,WIN,37:52,Lina,Spectre,Night Stalker,Abaddon,Rubick
240,53,2,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,35.0,WIN,39:17,Tiny,Storm Spirit,Juggernaut,Grimstroke,Earth Spirit
241,53,2,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,19.0,LOSE,39:17,Lina,Anti-Mage,Bristleback,Abaddon,Enigma
242,53,3,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,radiant,40.0,WIN,38:48,Earth Spirit,Timbersaw,Storm Spirit,Ancient Apparition,Sven
243,53,3,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,dire,12.0,LOSE,38:48,Ember Spirit,Medusa,Spirit Breaker,Shadow Shaman,Bristleback
244,54,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,dire,34.0,WIN,34:42,Earth Spirit,Shadow Fiend,Sven,Batrider,Warlock
245,54,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,radiant,15.0,LOSE,34:42,Monkey King,Wraith King,Omniknight,Grimstroke,Sand King
246,54,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,dire,38.0,WIN,34:01,Silencer,Lycan,Storm Spirit,Lina,Sand King
247,54,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,radiant,17.0,LOSE,34:01,Tiny,Templar Assassin,Spectre,Warlock,Leshrac
248,55,1,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,dire,31.0,WIN,38:32,Gyrocopter,Omniknight,Zeus,Rubick,Sven
249,55,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,10.0,LOSE,38:32,Storm Spirit,Batrider,Naga Siren,Lina,Sand King
250,55,2,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,dire,35.0,WIN,38:27,Sand King,Gyrocopter,Shadow Demon,Shadow Shaman,Sven
251,55,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,18.0,LOSE,38:27,Ember Spirit,Winter Wyvern,Dark Seer,Troll Warlord,Nyx Assassin
252,56,1,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,41.0,WIN,44:13,Queen of Pain,Centaur Warrunner,Earthshaker,Troll Warlord,Grimstroke
253,56,1,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,14.0,LOSE,44:13,Bristleback,Leshrac,Rubick,Gyrocopter,Chen
254,56,2,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,14.0,LOSE,31:46,Medusa,Weaver,Tusk,Mars,Winter Wyvern
255,56,2,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,36.0,WIN,31:46,Centaur Warrunner,Mirana,Undying,Batrider,Sven
256,56,3,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,radiant,16.0,LOSE,34:39,Monkey King,Lone Druid,Clockwerk,Grimstroke,Juggernaut
257,56,3,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,dire,30.0,WIN,34:39,Batrider,Templar Assassin,Ursa,Enigma,Abaddon
258,56,4,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,39.0,WIN,60:06,Slardar,Juggernaut,Grimstroke,Storm Spirit,Sand King
259,56,4,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,33.0,LOSE,60:06,Lone Druid,Anti-Mage,Ember Spirit,Rubick,Abaddon
260,56,5,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,12.0,LOSE,32:06,Faceless Void,Templar Assassin,Tiny,Grimstroke,Earth Spirit
261,56,5,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,26.0,WIN,32:06,Meepo,Lifestealer,Lina,Abaddon,Sand King
262,57,1,Epicenter 2019,Team Secret,dire,28.0,WIN,51:53,Morphling,Death Prophet,Bristleback,Skywrath Mage,Spirit Breaker
263,57,1,Epicenter 2019,paiN Gaming,radiant,32.0,LOSE,51:53,Naga Siren,Legion Commander,Earth Spirit,Ember Spirit,Warlock
264,57,2,Epicenter 2019,Team Secret,dire,22.0,WIN,26:43,Sniper,Mars,Crystal Maiden,Batrider,Ember Spirit
265,57,2,Epicenter 2019,paiN Gaming,radiant,7.0,LOSE,26:43,Outworld Devourer,Omniknight,Lion,Morphling,Abaddon
266,58,1,Epicenter 2019,Team Secret,dire,34.0,WIN,27:11,Juggernaut,Sand King,Witch Doctor,Ember Spirit,Spirit Breaker
267,58,1,Epicenter 2019,Royal Never Give Up,radiant,17.0,LOSE,27:11,Puck,Chaos Knight,Phoenix,Earth Spirit,Dark Seer
268,58,2,Epicenter 2019,Team Secret,dire,60.0,WIN,67:54,Arc Warden,Bane,Tusk,Ember Spirit,Batrider
269,58,2,Epicenter 2019,Royal Never Give Up,radiant,42.0,LOSE,67:54,Death Prophet,Omniknight,Earthshaker,Lifestealer,Ancient Apparition
270,59,1,Epicenter 2019,paiN Gaming,dire,39.0,WIN,39:14,Juggernaut,Mars,Rubick,Ember Spirit,Spirit Breaker
271,59,1,Epicenter 2019,Fnatic,radiant,22.0,LOSE,39:14,Drow Ranger,Necrophos,Storm Spirit,Grimstroke,Nyx Assassin
272,59,2,Epicenter 2019,paiN Gaming,radiant,24.0,LOSE,47:45,Legion Commander,Lina,Phoenix,Sven,Spirit Breaker
273,59,2,Epicenter 2019,Fnatic,dire,33.0,WIN,47:45,Dragon Knight,Morphling,Dark Willow,Mars,Nature's Prophet
274,59,3,Epicenter 2019,paiN Gaming,radiant,6.0,LOSE,25:30,Earthshaker,Death Prophet,Rubick,Morphling,Spirit Breaker
275,59,3,Epicenter 2019,Fnatic,dire,20.0,WIN,25:30,Broodmother,Centaur Warrunner,Lion,Gyrocopter,Io
276,60,1,Epicenter 2019,Royal Never Give Up,radiant,40.0,WIN,42:25,Storm Spirit,Morphling,Jakiro,Witch Doctor,Centaur Warrunner
277,60,1,Epicenter 2019,Fnatic,dire,20.0,LOSE,42:25,Tidehunter,Templar Assassin,Bane,Ember Spirit,Io
278,60,2,Epicenter 2019,Royal Never Give Up,dire,31.0,WIN,28:26,Templar Assassin,Chaos Knight,Witch Doctor,Centaur Warrunner,Grimstroke
279,60,2,Epicenter 2019,Fnatic,radiant,13.0,LOSE,28:26,Ember Spirit,Undying,Morphling,Sand King,Skywrath Mage
280,61,1,Epicenter 2019,Fnatic,radiant,29.0,WIN,31:23,Shadow Demon,Medusa,Leshrac,Sand King,Grimstroke
281,61,1,Epicenter 2019,Royal Never Give Up,dire,7.0,LOSE,31:23,Outworld Devourer,Omniknight,Shadow Shaman,Sven,Ancient Apparition
282,61,2,Epicenter 2019,Fnatic,radiant,23.0,LOSE,38:36,Timbersaw,Nature's Prophet,Wraith King,Leshrac,Sand King
283,61,2,Epicenter 2019,Royal Never Give Up,dire,30.0,WIN,38:36,Spectre,Templar Assassin,Bane,Night Stalker,Warlock
284,61,3,Epicenter 2019,Fnatic,dire,21.0,LOSE,39:56,Lifestealer,Ember Spirit,Treant Protector,Batrider,Earthshaker
285,61,3,Epicenter 2019,Royal Never Give Up,radiant,29.0,WIN,39:56,Outworld Devourer,Jakiro,Abaddon,Ancient Apparition,Sven
286,62,1,Epicenter 2019,Evil Geniuses,radiant,29.0,WIN,24:39,Tiny,Omniknight,Shadow Shaman,Morphling,Sven
287,62,1,Epicenter 2019,Infamous,dire,11.0,LOSE,24:39,Monkey King,Naga Siren,Puck,Grimstroke,Sand King
288,62,2,Epicenter 2019,Evil Geniuses,radiant,29.0,WIN,24:39,Tiny,Omniknight,Shadow Shaman,Morphling,Sven
289,62,2,Epicenter 2019,Infamous,dire,11.0,LOSE,24:39,Monkey King,Naga Siren,Puck,Grimstroke,Sand King
290,63,1,Epicenter 2019,Evil Geniuses,dire,32.0,WIN,38:22,Clockwerk,Morphling,Grimstroke,Sven,Dark Seer
291,63,1,Epicenter 2019,Team Liquid,radiant,16.0,LOSE,38:22,Windranger,Venomancer,Spirit Breaker,Gyrocopter,Io
292,63,2,Epicenter 2019,Evil Geniuses,dire,13.0,LOSE,29:27,Queen of Pain,Batrider,Lifestealer,Spirit Breaker,Grimstroke
293,63,2,Epicenter 2019,Team Liquid,radiant,32.0,WIN,29:27,Windranger,Legion Commander,Shadow Demon,Gyrocopter,Io
294,63,3,Epicenter 2019,Evil Geniuses,dire,9.0,LOSE,32:40,Tiny,Wraith King,Ancient Apparition,Storm Spirit,Dark Seer
295,63,3,Epicenter 2019,Team Liquid,radiant,41.0,WIN,32:40,Windranger,Ember Spirit,Magnus,Oracle,Doom
296,64,1,Epicenter 2019,Infamous,dire,23.0,LOSE,41:05,Queen of Pain,Legion Commander,Nyx Assassin,Ancient Apparition,Sven
297,64,1,Epicenter 2019,Gambit Esports,radiant,26.0,WIN,41:05,Ursa,Shadow Fiend,Venomancer,Bane,Earth Spirit
298,64,2,Epicenter 2019,Infamous,radiant,13.0,LOSE,23:55,Leshrac,Spectre,Tidehunter,Skywrath Mage,Spirit Breaker
299,64,2,Epicenter 2019,Gambit Esports,dire,26.0,WIN,23:55,Templar Assassin,Warlock,Troll Warlord,Beastmaster,Grimstroke
300,65,1,Epicenter 2019,Evil Geniuses,radiant,10.0,LOSE,29:56,Terrorblade,Clinkz,Sand King,Shadow Shaman,Abaddon
301,65,1,Epicenter 2019,Gambit Esports,dire,32.0,WIN,29:56,Centaur Warrunner,Lycan,Enigma,Templar Assassin,Bane
302,65,2,Epicenter 2019,Evil Geniuses,radiant,18.0,LOSE,41:31,Storm Spirit,Mars,Tusk,Lifestealer,Warlock
303,65,2,Epicenter 2019,Gambit Esports,dire,44.0,WIN,41:31,Queen of Pain,Troll Warlord,Beastmaster,Brewmaster,Crystal Maiden
304,66,1,Epicenter 2019,Team Liquid,dire,23.0,WIN,31:38,Wraith King,Dark Seer,Tusk,Templar Assassin,Chen
305,66,1,Epicenter 2019,Gambit Esports,radiant,15.0,LOSE,31:38,Weaver,Pangolier,Monkey King,Tiny,Ancient Apparition
306,66,2,Epicenter 2019,Team Liquid,radiant,19.0,LOSE,39:33,Invoker,Lifestealer,Puck,Earthshaker,Warlock
307,66,2,Epicenter 2019,Gambit Esports,dire,30.0,WIN,39:33,Leshrac,Juggernaut,Bane,Brewmaster,Crystal Maiden
308,66,3,Epicenter 2019,Team Liquid,radiant,27.0,WIN,38:04,Spectre,Windranger,Rubick,Axe,Chen
309,66,3,Epicenter 2019,Gambit Esports,dire,11.0,LOSE,38:04,Kunkka,Juggernaut,Bane,Magnus,Crystal Maiden
310,67,1,Epicenter 2019,Virtus.pro,dire,12.0,LOSE,34:49,Templar Assassin,Wraith King,Enigma,Sand King,Warlock
311,67,1,Epicenter 2019,Alliance,radiant,31.0,WIN,34:49,Queen of Pain,Centaur Warrunner,Rubick,Juggernaut,Grimstroke
312,67,2,Epicenter 2019,Virtus.pro,dire,30.0,LOSE,41:31,Meepo,Juggernaut,Silencer,Enigma,Mars
313,67,2,Epicenter 2019,Alliance,radiant,30.0,WIN,41:31,Storm Spirit,Troll Warlord,Crystal Maiden,Batrider,Sand King
314,68,1,Epicenter 2019,Vici Gaming,dire,35.0,WIN,33:44,Puck,Lifestealer,Rubick,Centaur Warrunner,Warlock
315,68,1,Epicenter 2019,Alliance,radiant,11.0,LOSE,33:44,Dragon Knight,Storm Spirit,Juggernaut,Crystal Maiden,Sand King
316,68,2,Epicenter 2019,Vici Gaming,radiant,27.0,WIN,32:40,Outworld Devourer,Silencer,Lifestealer,Centaur Warrunner,Rubick
317,68,2,Epicenter 2019,Alliance,dire,15.0,LOSE,32:40,Timbersaw,Phantom Assassin,Magnus,Batrider,Oracle
318,69,1,Epicenter 2019,Virtus.pro,radiant,25.0,WIN,32:38,Alchemist,Ember Spirit,Warlock,Sand King,Grimstroke
319,69,1,Epicenter 2019,Newbee,dire,13.0,LOSE,32:38,Anti-Mage,Outworld Devourer,Centaur Warrunner,Earth Spirit,Chen
320,69,2,Epicenter 2019,Virtus.pro,dire,34.0,WIN,45:42,Pangolier,Ancient Apparition,Tusk,Wraith King,Oracle
321,69,2,Epicenter 2019,Newbee,radiant,21.0,LOSE,45:42,Naga Siren,Death Prophet,Bristleback,Earth Spirit,Chen
322,70,1,Epicenter 2019,Virtus.pro,radiant,46.0,WIN,65:53,Juggernaut,Queen of Pain,Lion,Centaur Warrunner,Enigma
323,70,1,Epicenter 2019,Alliance,dire,33.0,LOSE,65:53,Wraith King,Warlock,Mars,Storm Spirit,Sand King
324,70,2,Epicenter 2019,Virtus.pro,radiant,31.0,WIN,27:13,Slark,Ember Spirit,Omniknight,Shadow Demon,Centaur Warrunner
325,70,2,Epicenter 2019,Alliance,dire,9.0,LOSE,27:13,Templar Assassin,Earth Spirit,Juggernaut,Batrider,Grimstroke
326,71,1,Epicenter 2019,Vici Gaming,radiant,24.0,WIN,38:11,Death Prophet,Mars,Abaddon,Sven,Grimstroke
327,71,1,Epicenter 2019,Newbee,dire,13.0,LOSE,38:11,Outworld Devourer,Morphling,Batrider,Warlock,Spirit Breaker
328,71,2,Epicenter 2019,Vici Gaming,radiant,25.0,LOSE,40:28,Leshrac,Arc Warden,Sand King,Treant Protector,Grimstroke
329,71,2,Epicenter 2019,Newbee,dire,43.0,WIN,40:28,Ember Spirit,Mars,Jakiro,Crystal Maiden,Sven
330,71,3,Epicenter 2019,Vici Gaming,radiant,26.0,WIN,28:54,Troll Warlord,Templar Assassin,Centaur Warrunner,Earth Spirit,Warlock
331,71,3,Epicenter 2019,Newbee,dire,7.0,LOSE,28:54,Razor,Mars,Morphling,Rubick,Abaddon
332,72,1,Epicenter 2019,PSG.LGD,dire,5.0,LOSE,25:53,Phantom Assassin,Centaur Warrunner,Ember Spirit,Nature's Prophet,Rubick
333,72,1,Epicenter 2019,Ninjas in Pyjamas,radiant,22.0,WIN,25:53,Lone Druid,Lifestealer,Legion Commander,Lich,Enigma
334,72,2,Epicenter 2019,PSG.LGD,radiant,14.0,WIN,20:10,Ember Spirit,Lone Druid,Bristleback,Rubick,Chen
335,72,2,Epicenter 2019,Ninjas in Pyjamas,dire,3.0,LOSE,20:10,Centaur Warrunner,Templar Assassin,Earth Spirit,Troll Warlord,Abaddon
336,72,3,Epicenter 2019,PSG.LGD,dire,24.0,LOSE,55:45,Alchemist,Weaver,Earth Spirit,Keeper of the Light,Bristleback
337,72,3,Epicenter 2019,Ninjas in Pyjamas,radiant,33.0,WIN,55:45,Faceless Void,Viper,Sand King,Batrider,Abaddon
338,73,1,Epicenter 2019,Ninjas in Pyjamas,radiant,32.0,LOSE,62:41,Lycan,Leshrac,Night Stalker,Abaddon,Sand King
339,73,1,Epicenter 2019,TNC Predator,dire,31.0,WIN,62:41,Dragon Knight,Wraith King,Earthshaker,Batrider,Oracle
340,73,2,Epicenter 2019,Ninjas in Pyjamas,dire,30.0,LOSE,56:52,Phoenix,Spectre,Crystal Maiden,Lina,Sand King
341,73,2,Epicenter 2019,TNC Predator,radiant,45.0,WIN,56:52,Alchemist,Mars,Chaos Knight,Earthshaker,Ancient Apparition
342,74,1,Epicenter 2019,OG,radiant,11.0,LOSE,31:41,Monkey King,Lifestealer,Tusk,Nature's Prophet,Warlock
343,74,1,Epicenter 2019,PSG.LGD,dire,33.0,WIN,31:41,Leshrac,Omniknight,Elder Titan,Grimstroke,Sven
344,74,2,Epicenter 2019,OG,radiant,18.0,LOSE,30:26,Ember Spirit,Troll Warlord,Techies,Jakiro,Nature's Prophet
345,74,2,Epicenter 2019,PSG.LGD,dire,43.0,WIN,30:26,Sand King,Templar Assassin,Naga Siren,Elder Titan,Shadow Shaman
346,75,1,Epicenter 2019,PSG.LGD,dire,21.0,WIN,38:54,Slark,Outworld Devourer,Centaur Warrunner,Rubick,Chen
347,75,1,Epicenter 2019,Ninjas in Pyjamas,radiant,14.0,LOSE,38:54,Puck,Wraith King,Bristleback,Warlock,Pangolier
348,75,2,Epicenter 2019,PSG.LGD,dire,16.0,LOSE,47:36,Crystal Maiden,Medusa,Leshrac,Bristleback,Chen
349,75,2,Epicenter 2019,Ninjas in Pyjamas,radiant,37.0,WIN,47:36,Sniper,Ember Spirit,Dark Seer,Warlock,Sand King
350,75,3,Epicenter 2019,PSG.LGD,dire,36.0,WIN,31:10,Axe,Faceless Void,Tusk,Leshrac,Chen
351,75,3,Epicenter 2019,Ninjas in Pyjamas,radiant,12.0,LOSE,31:10,Dragon Knight,Weaver,Bristleback,Crystal Maiden,Earthshaker
352,76,1,Epicenter 2019,OG,dire,45.0,WIN,47:07,Invoker,Ursa,Warlock,Dark Seer,Spirit Breaker
353,76,1,Epicenter 2019,TNC Predator,radiant,29.0,LOSE,47:07,Mars,Storm Spirit,Shadow Demon,Lifestealer,Earthshaker
